,Tweets,Time,Username
197,"just uploaded 100pix of what I saw at #makerfaire and #ohsummit last week, thanks to all I got a chance to talk to! http://www.flickr.com/photos/dcuartielles/sets/72157627587394059/ …",9/20/2011,dcuartielles
198,RadioShack at #MakerFaire http://adafru.it/b19066 ,9/21/2011,adafruit
199,Good project: Help @bilalghalib and Mitch Altman set up a #hackerspace movement in Africa http://kck.st/pqyJzL  #makerfaire,9/22/2011,dylan20
200,See the recap of the Hive @MakerFaire 2011 conversation http://bit.ly/qj3que  #hivebuzz,9/23/2011,HiveLearningNYC
201,“Bicycle Wheel + Walkman” at World MakerFaire http://adafru.it/b19279 ,9/23/2011,adafruit
202,@makerfaire  planning for the 2012  Bay Area Maker Faire  already starting.  First great idea. Arduino based ham radio projects.  #HAMR,9/24/2011,mpechner
203,#MakerFaire in Helsinki #Finland 2012? Check out the survey http://bit.ly/pbf7Mt#hackerspace … #hackerspaces,9/27/2011,TarlabOulu
204,Love it. A science fair for the DIY movement http://idealab.talkingpointsmemo.com/2011/09/maker-faire-a-science-fair-for-the-diy-movement.php … #makerfaire,9/28/2011,timoreilly
205,@Govnerdgrrl So glad you loved #makerfaire. It really is a fabulous fun learning environment,9/28/2011,timoreilly
206,"Making and Education: our expert panel @ World @MakerFaire NY talks about the impact ""making"" can have on education: http://bit.ly/nh53GK ",9/29/2011,nysci
207,Hey NY: World @MakerFaire needs you: Call for volunteers - Get free tix and free fun for your free work. http://oreil.ly/pajWyS ,9/3/2011,OReillyMedia
208,[fr] SuPeR Article par @OWNI @sabineblanc =) #makerfaire #DIY #digitaldivide #hackerspace #afrique http://owni.fr/2011/10/11/lafrique-berceau-de-la-bidouille/ … RTisgood,10/11/2011,openizer
209,"New project & video meant for @makerfaire NY, but thwarted by UPS! Check it out on the @ParallaxInc DIY blog. http://bit.ly/pCwkBs ",10/13/2011,JessicaUelmen
210,"@maltman23 Mitch - you have made news in ""Beijing Today"" about #Makerfaire NYC & ChaiHuo Makerspace, Shenzhen - Eric P http://www.beijingtoday.com.cn/trend/if-you-can-dream-it-you-can-make-it …",10/19/2011,Monsonite
211,Nice. Here's all the ABC News coverage of @makerfaire New York. http://vimeo.com/29836584 ,10/3/2011,timoreilly
212,Nice: Ira Flatow of @scifri writes about why @makerfaire is the future of STEM education http://www.sciencefriday.com/blog/2011/10/dyi-sci/ …,10/4/2011,timoreilly
213,Why @MakerFaire is the future of STEM education http://bit.ly/o6MVf2  via @TimOReilly,10/4/2011,jakebrewer
214,"The hashtag: #MFA11 The event: Maker Faire Africa 2011 in Cairo, Oct 6-8 http://ow.ly/6NtQ6 #makerfaire",10/4/2011,globalvoices
215,"What happened when a small-town family went to the world’s largest DIY Festival, @MakerFaire at the @nysci in #NYC! http://bit.ly/rnrZMw ",10/5/2011,GoBIG_GoHome
216,Looks like the @TimesLedger did run my piece on @makerfaire after all! http://bit.ly/uF5g0m ,11/1/2011,julian_dunn
217,On the blog: Rapid Prototyping and Fabrication in NYC http://bit.ly/rDw5Ru  @thirdward @eyebeamnyc @prattinstitute @itp_nyu @makerfaire,11/17/2011,NYCEDC
218,There are certain pieces of clothing that will get strangers to approach you in a big city like NYC. A @makerfaire crew jacket is one.,11/17/2011,bjepson
219,"MAKE magazine and @Makerfaire founder Dale Dougherty (@dalepd) will be honored @whitehouse today as a ""champion of change"" Congrats!",11/2/2011,make
220,"Following a great meeting w @makerfaire_van, this @IMAmuseum piece on museums +participatory culture + significance = http://apropos.bit.ly/rY8Qfi ",11/3/2011,hannerl
221,Great @csmonitor piece about @makerfaire: Mad Science for the Masses http://www.csmonitor.com/Innovation/Tech/2011/1101/Maker-Faire-Mad-science-for-the-masses …,11/3/2011,timoreilly
222,Dale Dougherty talking about @makerfaire at today's @whitehouse Make it in America event http://wh.gov/live  http://twitpic.com/7acw60 ,11/3/2011,WHOSTP44
223,"Help us spread the word about our new maker opportunity, please @makerfaire_uk @makerfairebtn @dalepd @oreillymedia http://ow.ly/7hAoB ",11/3/2011,scienceatlife
224,What's Ahead For Arduino - Part 2 - Massimo Banzi@MakerFaire 2011 http://www.youtube.com/watch?v=zJwtZSS6kqU&feature=share … #arduino,11/4/2011,TheArduinoGuy
225,Are there any hackerspaces or makerspaces in southern Africa? Any contacts after Makerfaire in Cairo @bilalghalib? http://kck.st/pqyJzL ,11/9/2011,giantpandinha
226,GREAT piece from @theeconomist: The #maker movement is worth watching. http://oreil.ly/tjx3sK  @makerfaire @Make @dalepd /gg,12/1/2011,OReillyMedia
227,Like the idea of Maker Faire Portland? Our founder @dalepd is hosting a maker meetup tonight. 9pm Tiga Bar- 1465 NE Prescott,12/13/2011,makerfaire
228,"Our favorite crafty Maker Faire videos this year, compiled by @bekathwia: http://youtu.be/A1Zr1o7cJgU ",12/13/2011,makerfaire
229,"#makerfaire in Portland, OR?   Join maker meetup tonight at 9 pm. Tiga Bar - 1465 NE Prescott to discuss.   @make",12/13/2011,dalepd
230,Wow. @newyorker blog post on the Ten Biggest Positive Africa Stories of 2011....Innovation at #MakerFaire Africa is #7 http://www.newyorker.com/online/blogs/newsdesk/2011/12/ten-biggest-positive-africa-stories-of-2011.html …,12/13/2011,timoreilly
231,"Maker Faire Melbourne venue announced! Swinburne University of Technology, Hawthorn, VIC http://wp.me/p235D0-3O  #mfm #melbourne #makerfaire",12/15/2011,MakerFaireMel
232,Tickets are now available for Mini Maker Faire Melbourne on Saturday 14th Jan 2012!  http://wp.me/p235D0-3T  #mfm #melbourne #makerfaire,12/15/2011,HackMelbourne
233,Ahoy #DDU2012 and #LCA2012 and #AdaCamp #makerfaire #mfm  - http://linux.conf.au/wiki/index.php/Melbourne_Night_Market …,12/16/2011,kattekrab
234,Great news. Awesome geeky & creative fun of @makerfaire comes to Oz. Check out @MakerFaireMel Sat 14 Jan: http://bit.ly/tW3uTV  #Melbourne,12/19/2011,DavidAHood
235,"""The first time I ever saw anything like drone journalism was a demo at @MakerFaire""-@nmar http://bit.ly/vddOG5  #newsfoo",12/19/2011,digiphile
236,@makerfaire_uk Any plans for a maker faire in 2012?,12/29/2011,TheArduinoGuy
237,"AZ Republic Article...Joey_Hudy @heatsynclabs @makerfaire
http://www.azcentral.com/community/northvalley/articles/2011/11/30/20111130phoenix-teen-builds-his-interest-gadgets.html … #hackerspace #makerfaire #youngmakers #autismspeaks",12/5/2011,Joey_Hudy
238,"Spring 2012 Young Makers series kick-off next wk, Dec 14! Join us along w/ @dalepd and those behind @MAKE & @MakerFaire http://ow.ly/7TrDh ",12/8/2011,exploratorium
