,Tweets,Time,Username
186,Last chance: Tickets to #ExpandNY and World #MakerFaire for just $50: http://engt.co/1eGA7iq ,9/17/2013,engadget
187,"From meetups for educators to making makerspaces, it's #MakerWeek in NYC in preparation for World #MakerFaire: http://wp.me/p22K2I-1pmj ",9/17/2013,make
188,"Join @BlackGirlsCode at @nysci for @makerfaire this Sun 9/22 for ""How to Get All Kids to become Techies of Tomorrow"" http://bit.ly/18vGEJn ",9/19/2013,BlackGirlsCode
189,"Celebrate #SoftwareFreedomDay with Free Culture Alliance, @WikimediaNYC, & @EFF at @MakerFaire NY this Saturday! https://eff.org/r.c9bP ",9/19/2013,EFF
190,We're going to be 3D printing all weekend making ASUS/PCDIY screwdrivers to give away at #MakerFaire! pic.twitter.com/08t1YpSfkW,9/19/2013,ASUSUSA
191,Hugely successful 2-day build with @ShopBot and @WikiHouse - let @makerfaire begin! Great photos of our build here: http://goo.gl/E62kiO ,9/20/2013,SketchUp
192,We are all set up and ready to talk to future #metmakers @makerfaire tomorrow! #makerfaire http://met.org/15bmiVk pic.twitter.com/3a5F7uLUqN,9/20/2013,metmuseum
193,"175 sheets of ply, 2 CNC machines, 2 weeks cutting, 2 crates, 2 days on site, 2 days on show @makerfaire @WikiHousepic.twitter.com/FiMnxy4TSt",9/20/2013,nick_diaconou
194,"Early night for us tonight: hoping to see lots of you at #MakerFaire NY tomorrow, bright and early! Look for us at the @Pimoroni stand.",9/20/2013,Raspberry_Pi
195,"Super work w/ @SketchUp & @ShopBotTools - 2 days, 2 structures. Bring on the weekend of @makerfaire ! pic.twitter.com/HuNQHZumwC",9/20/2013,WikiHouse
196,The @makerfaire @wikihouse is up and ready for the big day tomorrow!pic.twitter.com/iJAX7ITiqz,9/20/2013,nick_diaconou
197,that moment when your software works and it is 15 whole hours before @makerfaire #YESSSSSS,9/20/2013,SophiKravitz
198,This weekend in NYC: #NYArtBookFair @MoMAPS1 http://bit.ly/15ILMYu ; @makerfaire http://bit.ly/17PCSaU ; @BKBF http://bit.ly/18J0JGk ,9/20/2013,MuseumModernArt
199,This weekend visit the Met’s table & see our presentation @MakerFaire! Follow us for tweets from the faire http://met.org/13pDgfw  #metmakers,9/20/2013,metmuseum
200,"My awesome daughter @katyakahl killed it at Makerfaire, holding down the fort while I sat on the 3D Design Panel  pic.twitter.com/X7eflNUGgV",9/21/2013,fredini
201,"Today's (super short) @makerfaire talk on ""Children as Makers, Makers as Children"" at Maker Faire http://bit.ly/1aehfBF ",9/21/2013,amptMN
202,The @WikiHouse held up well under live loading today! Hundreds of people paying us a visit every hour @makerfaire NY pic.twitter.com/ymjPVGtx11,9/21/2013,nick_diaconou
203,"The more I plan for this Maker Culture @TVO shoot, the stronger my love for @MakerFaire_TO becomes. I CAN'T wait until tomorrow! #1MoreSleep",9/21/2013,AshleyJaneLewis
204,Recommended booths to see @makerfaire: @Atmel @digidotcom @Deezmaker @arduino @littleBits @jaymesdec @MAKEwithMOTO and my booth! (In Atmel),9/21/2013,Qtechknow
205,"Our prints, after a day of hard work with #metmakers @makerfaire. http://met.org/15bmiVk pic.twitter.com/6pHJepv0Ta",9/21/2013,metmuseum
206,If you enjoyed #makerfaire in Nashville and love creativity don't miss Creativity Moves: http://www.creativitymovesnashville.com/ ,9/21/2013,davedelaney
207,30 minutes of AMAZING left @MakerFaire NY - thanks everyone.  What a GREAT day.,9/21/2013,makerfaire
208,"If you're in Toronto and you've got kids or nieces/nephews, please take them to @MakerFaire_TO tomorrow!! It's important for the future!",9/21/2013,PearlChen
209,Amazing @formlabs printers at the #makerfaire . The result of a print is a blast. pic.twitter.com/NhjU8VlVWd,9/21/2013,sculpteo
210,Check out the #MakerFaire live stream right now - entering into the Excellent new ZONE E! http://makerfaire.com/live/ ,9/21/2013,make
211,Pole climbing robot.  #makerfaire https://vine.co/v/hvleIg0BYZV ,9/21/2013,dalepd
212,RT @nasaprize: Chief Technologist Mason Peck talks asteroids to a packed room @makerfaire pic.twitter.com/b0v0sDeqPL,9/21/2013,makerfaire
213,Today @makerfaire kids made these clay models created from objects in the Museum's collections. #metmakerspic.twitter.com/6l7DuoP6fo,9/21/2013,metmuseum
214,Stop by our booth at #MakerFaire for 10% off your next order! http://instagram.com/p/eiQZ_dM8XB/ ,9/21/2013,shapeways
215,Massimo Banzi talking about Arduino  Community Logo and Arduino atHeart   http://bit.ly/16hrJ5N  #makerfaire pic.twitter.com/gqAOwzsBHb,9/21/2013,arduino
216,Thx @MakerFaire_TO for a fabulous event in T.dot - definitely the perfect stop on a rainy Saturday!pic.twitter.com/1AZw6udkO1,9/21/2013,ambermac
217,Learn how to build a PC at #MakerFaire http://ow.ly/i/3deBU ,9/21/2013,ASUSUSA
218,Bring A Hack party tonight after @makerfaire LaGuardia Sheraton bar (might be hard to get food). Please RT! Cc:@ajfabio @paulkovalov @laen,9/21/2013,SophiKravitz
219,MakerFaire: the largest collection of Monty Python referencing t-shirts in the world! #newslogans,9/21/2013,smartinez
220,Hey @MakerFaire_TO I am with @doctorow saying hi from #xoxofestpic.twitter.com/hpEOEnn9h3,9/21/2013,leilaboujnane
221,A wafer containing the brains of 1500 Arduinos in @Atmel's space at #makerfaire pic.twitter.com/e4Pqcosyhp,9/21/2013,bjepson
222,Saturday on the stage at #Makerfaire #yun #arduinopic.twitter.com/U4jJN5Cs7q,9/21/2013,arduino
223,We’re live streaming from the Faire! http://Makerfaire.com/live . #MakerFaire pic.twitter.com/DO9JMvxlqT,9/21/2013,make
224,Have a moving story to tell? Come by the stop-motion animation workshop with @CMAinNYC in the Young Makers Tent! #makerfaire #hivebuzz,9/21/2013,HiveLearningNYC
225,At @MakerFaire? Booth 42 is 3D Printed and has a giant SLS 3D Printer at it. Check it: pic.twitter.com/Qt2mj5caTC,9/21/2013,shapeways
226,"G'mornin from @makerfaire ! Come see us @ the #NASA booth! Try on astronaut gloves, see 3D printed asteroids + more!pic.twitter.com/Lz2LkjtyuC",9/21/2013,NASAPrize
227,At #MakerFaire in New York this weekend? Come learn how Makers can participate in NASA's asteroid grand challenge and @NASAPrize,9/21/2013,NASA
228,Happy early Morning at World @MakerFaireNY - crew is hard at work along with all the great Makers!,9/21/2013,makerfaire
229,"Don't forget it's 15% off all orders at http://shop.pimoroni.com  this weekend to celebrate #makerfaire. Just use code ""MFNY"" during checkout!",9/21/2013,pimoroni
230,"20 hour build, three hour dismantle. @sketchup @shopbot @wikihouse @AtFAB_co #MakerFaire pic.twitter.com/r4ZRR1vbyI",9/22/2013,jbacus
231,Cool 3D printed objects at Maker Faire!#MakerFaire pic.twitter.com/WsP5ui5LU0,9/22/2013,jenbeser
232,Thanks to everyone that came to my #GoogleGlass talk today at #MakerFaire! Here are all the notes! http://mattrichardson.com/Google-Glass/ ,9/22/2013,MattRichardson
233,World Maker Faire has been an absolute blast! Many thanks to the entire #MakerFaire crew for putting on another awesome show.,9/22/2013,makerbot
234,".@NYSci's #MakerFaire demonstrates the real importance of #STEM education, so we can inspire the next generation of innovators & inventors!",9/22/2013,SenGillibrand
235,#metmakers Alison & Nathaniel explaining their 3D printed work based on objects from the collections @makerfaire. pic.twitter.com/CgKh8w19tb,9/22/2013,metmuseum
236,"The Met is Made by Makers! Find out more @donundeen’s talk at the Make Live Stage, 4:00 p.m. http://met.org/13pDgfw  cc: @MakerFaire",9/22/2013,metmuseum
237,"Sheesh! Left the booth for half an hour, look what happened.  #makerfaire @sketchup @shopbot @wikihouse @AtFAB_copic.twitter.com/4ZiksZXoGA",9/22/2013,jbacus
238,Hot air stirling engine. Mobile presentation with mobile display.  #makerfaire https://vine.co/v/hrK95rJOzJB ,9/22/2013,dalepd
239,Join my new project 'Making things with makers about making' by making something about making (please!): http://davidgauntlett.com/making/  #makerfaire,9/22/2013,davidgauntlett
240,@mbanzi talking about Arduino donations for a growing ecosystem based on open source  http://bit.ly/16qRYjp  #makerfaire #panel @dalepd,9/22/2013,arduino
241,Big thank you to our sponsors @teehanlax and their awesome @tllabs - without your support @MakerFaire_TO would've been hard to pull off.,9/22/2013,MakerFestivalTO
242,"Minecraft Circuits in Real Life and Soldering Sunday, Educators Choice award at Makerfaire. @apress @fubarlabspic.twitter.com/MPpPp1l6oL",9/22/2013,rianders
243,"Apparently @MakerFaire_TO is unusual in that there are lots of kid activities. When u get families, tech events are WAY more diverse. #noted",9/22/2013,maggiefox
244,Running into one family after another at #makerfaire who attend *all* of them. Like Phish for nerd families!,9/22/2013,marcprecipice
245,InMoov Robot all printed in PLA on a #Rep2. Over 400 hours of printing total!!! #makerfaire https://vine.co/v/hrKBmg2wTYx ,9/22/2013,makerbot
246,Animatronic puppet show in Microsoft booth.  Make your own show.  #makerfaire https://vine.co/v/hrmQiUg9lAi ,9/22/2013,dalepd
247,"""Nothing is impossible as long as you are willing to try, as long as you are willing to challenge yourself."" -PrgMgr Sam Ortega @makerfaire",9/22/2013,NASAPrize
248,Make Magazine Editors Choice Award!!!! @makerfaire @funnygarbage @krs10ellingtonpic.twitter.com/WTijj0t3u3,9/22/2013,fredini
249,Lovely sun-day at #makerfaire. Some props for our @raspberry_pi hijinks from the amazing @make crew.pic.twitter.com/TTfTQwvm7A,9/22/2013,pimoroni
250,The Board Room Hour with @mbanzi @Jadon @MattRichardson @aallan and hosted by @dalepd at 1pm on the Innovation Stage @makerfaire,9/22/2013,beagleboardorg
251,Looking forward to training more @openrov pilots at @makerfaire today... pic.twitter.com/RTpXNEYAm6,9/22/2013,davidtlang
252,RT @PCMag 3D Printers Rock MakerFaire (Again) http://bit.ly/17X75oC  #3dprinting #3dprinter # OldWorldLabs  #3dprintingnews #technology,9/23/2013,OldWorldLabs
253,@Nao1337 with @21CRobot at the New York #MakerFaire 2013 #robofrindspic.twitter.com/CaTWJ2JMSz,9/23/2013,Nao1337
254,7 Builds We Love From World #MakerFaire: http://popme.ch/6014wFAr  @makerfaire,9/23/2013,PopMech
255,This pretty much sums up my time at @makerfaire -- props to @Atmel @Paul_Rako and @adamgetsawesome #meanMuggin #NTSCpic.twitter.com/QcNkB6rQWw,9/23/2013,ToddBailey
256,The video from Making with #GoogleGlass from #MakerFaire: http://fora.tv/2013/09/22/making_with_google_glass …,9/23/2013,MattRichardson
257,"In my element. “@dimatosj: The unstoppable @dalepd on the eve of world #makerfaire, serving the traditional paella. http://Instagram.com/p/eh5HvWEHvw/ ”",9/23/2013,dalepd
258,Here's my 4-min video report from #makerfaire with lots of pretty things to look at & Mitch Resnick & Rachel Hellenga http://youtu.be/VIdCH892YcI ,9/24/2013,davidgauntlett
259,#MakerFaire is the new #CountyFare. And #ScienceFaire… There will be one in every community in the USA in 10 years.,9/25/2013,kippworks
260,What's next for digital culture: anti-digital culture. http://news.yahoo.com/maker-faire-movement-analog-digital-162733286.html … #makerfaire,9/25/2013,page88
261,Thanks to our amazing volunteers at @makerfaire NYC 2013! It's been such an inspiring experience! pic.twitter.com/cBwOjIrJ3M,9/26/2013,sugru
262,"Maker Pro Newsletter: The tools of making have never been cheaper, easier, or more powerful. #makerfaire @davidtlang http://bit.ly/1dN0Beh ",9/26/2013,make
263,@arduino @mbanzi @MakerFaireRome cool! I have this one from @makerfaire Bay Area too pic.twitter.com/pJ70SfUblQ,9/27/2013,Joey_Hudy
264,Burnkit2600 lays down electronic jams with circuit bent instruments at #MakerFaire NY. #circuitbending #makerfaire http://bit.ly/15ZWE4j ,9/27/2013,make
265,"Missed the first edition of @makerfaire the #Bilbao way? here's a video of what it felt like,a shot of optimism http://youtu.be/93Eokg9T7p0 ",9/29/2013,MakerFaireBio
266,Fun fact I learned on @makerfaire NYC. Microsoft 3D print drivers were developed on Prusa i2 ;-) Kris Iverson has one!,9/29/2013,josefprusa
267,"For a briefing of great upcoming #Toronto #tech events, read on! - http://bit.ly/17pkj9S  @FITC @androidTO @WirelessShow @MakerFaire_TO",9/3/2013,WardTechTalent
268,The @openrov team showed @nchan the latest additions to their $850 underwater robot at MakerFaire: http://j.mp/19QnOJG ,9/30/2013,testedcom
269,Age of Context: Watch @Scobleizer discuss the Future of Consumer Electronics at World #MakerFaire http://f4a.tv/16rKKvG ,9/30/2013,foratv
270,Help out @MakerFaire New York! Give 4 hours of your time and you'll get to attend for free + a T-shirt! http://bit.ly/18soPa9 ,9/4/2013,craft
271,"Panel at @makerfaire was accepted. ""Making in the Classroom: Reports from the Front Lines"" Need 4 or 5 #makered teachers to present. Ping me",9/7/2013,jaymesdec
272,Snatch up tickets to #ExpandNY and World #MakerFaire for one slim price. Learn more and get to makin': http://engt.co/1762K26 ,9/8/2013,engadget
273,"Lucky people:World @MakerFaire sked is up, including @davidtlang's 'Zero to Maker' talk http://bit.ly/18t5fJA  Join us in NY 9/21-22",9/8/2013,lesamitchell
274,Robots. Fire. 3D Printing. Huge invention show & tell @MakerFaire_TO is two weeks away! 20% off code: ROM.http://www.betakit.com/get-your-geek-on-at-mini-maker-faire-toronto/ …,9/9/2013,ROMtoronto
275,"Our @makerfaire project  -- a collaboration with @ShopBotTools, @WikiHouse, and @open_desk -- in two minutes: http://youtu.be/zod8Rc2cijQ ",10/10/2013,SketchUp
276,"Fablabs, hackerspaces, makerspaces as financially viable spaces? session at #LOTE3  http://edgeryders.eu/making-lote3/fablabs-hackerspaces-etc-financially-viable-spaces-for-hardware-hacking-and-digital#sthash.2Ha78G6R.dpuf … #edgeryders #MakerFaire",10/10/2013,j32804
277,The 5 Coolest #OpenSource #Projects at @MakerFaireRome @macchinette @craft_camera @yufangised @openpipe http://www.open-electronics.org/the-5-coolest-open-projects-seen-at-european-maker-faire/ …@makerfaire,10/11/2013,OpenElectronics
278,"Are YOU an #AVRHero? $1K, a year's worth of product discounts, @MakerFaire tickets + some swag up for grabs: http://buzz.mw/bi9zl_f  #Atmel",10/12/2013,MicrochipMakes
279,"35,000 attendees, 200 Makers, 1 colossal event. A look back at @MakerFaireRome: http://buzz.mw/bi7hb_l  #Atmel #MakerFaire @HuffPostTech",10/13/2013,MicrochipMakes
280,I tried #CastAR at MakerFaire earlier this year with @PalmerLuckey and @cmonkey. It definitely opens more doors for creative innovation.,10/14/2013,natemitchell
281,@weionet on #makerfaire with @urospetrevski : http://news.ace15.com/?cat=15321  #hacking #design #python #webofthings #InternetOfEverything #iot,10/15/2013,draskodraskovic
282,We'll be there if you have Qs about streetcar! MT @positivelycinci: #Cincinnati hosts cool @makerfaire this Sat. 10/19 in @WashingtonPark,10/17/2013,CityOfCincy
283,[Photos] In 2008 we asked #makers what they would bring to @makerfaire in 2018. Here's what they told us: http://bit.ly/GUt2vt ,10/18/2013,iftf
284,Come Make Your City at #makerfaire in Oakland tomorrow w @eddietejeda @timoreilly @pahlkadot & @OpenOakland.  http://ebmakerfaire.wordpress.com/schedule/  #OAK,10/19/2013,spjika
285,Here the post by @manhluong on the #circuit #stamp project http://luongbui.com/circuit-stamping-a-follow-up/ … cc @MakerFaireRome @makerfaire @BareConductive,10/20/2013,CNTLSN
286,SHOW what you MAKE; SHARE what you LEARN http://flic.kr/p/gRpeQj  #MakerFaire,10/21/2013,MattRichardson
287,*Phew* and thank YOU!  The 2013 East Bay Mini #MakerFaire credit roll—and some fab pix:  http://ow.ly/q5al9   #gratitude,10/22/2013,EBMakerFaire
288,"""I know I can get a lot of kids to @makerfaire but then what happens on Monday?"" - Dale Dougherty  #hkl3",10/23/2013,lynnjohnson
289,"""Sail - Awolnation on Musical Tesla coil"" http://www.youtube.com/watch?v=v3D_uG2ET2s#t=62 … Awesome. #makered #makerfaire",10/23/2013,courosa
290,.@boonsri thx 4 fantastic story on  lab's DIY Medical featuring @makerfaire @annakyoung @mihhok and @littledevices http://www.youtube.com/watch?v=UM0Q1YNbLVQ&feature=share&list=PLX59fEBni649KNmqZaxJHkcSNTn_glwK0 …,10/24/2013,jfgm
291,NoCo in Maker Media!  120+ Makers in the #Colorado Rockies @NocoMakerFaire http://makezine.com/2013/10/24/120-makers-in-the-colorado-rockies/ … via @Make #makerfaire,10/25/2013,iamamaker
292,Why Emily Organized a Mini @MakerFaire (and How You Can Too) | @MAKE http://ow.ly/qghbv  #makers #hackers #crafters #innovators #DIY,10/28/2013,makerSQR
293,We got beta SmartJars at SF MakerFaire and they're awesome. Their Kickstarter is in its final week! Check it out: http://kck.st/1f33vQj ,10/28/2013,kfury
294,"Galileo, Galileo, Galileo! Magnifico! It's just a small board, from the Intel Quark family. http://newsroom.intel.com/docs/DOC-4413  #Makerfaire #Arduino",10/3/2013,paulmckeon
295,Webcast replay posted  - @Intel CEO speaks at Rome #Makerfaire: http://intel.ly/GAnre7   #make,10/3/2013,intelnews
296,Our photos from @MakerFaire in New York City are up... http://toool.us/gallery/main.php?g2_itemId=1713 … ...thank you to all who came by and learned with us!,10/3/2013,toool
297,"Got #IntelQuark? Soon you can: #Intel announces new Galileo development board http://intel.ly/GAnre7  #makerfaire, #make",10/3/2013,intelnews
298,What will you make?! Intel CEO announces Intel Galileo Development Board & collaboration with  @arduino http://intel.ly/1dWrkoU  #MakerFaire,10/3/2013,IntelLabsEurope
299,Mini #makerfaire meet mini #makerparty with @kathrynmeisner at #mozsummit.pic.twitter.com/Tl3HS9oW93,10/4/2013,samueledyson
300,Grt piece @mensjournal @openrov DIY& citizen explorers #sharingeconomy #makerfaire http://www.mensjournal.com/adventure/driven/the-diy-explorers-20131001 …,10/4/2013,instigating
301,See a timelapse of our recent build at @makerfaire w @SketchUp & @ShopBotToolshttp://bit.ly/1a5uNi7 ,10/4/2013,WikiHouse
302,It's raining Makers  #makerfaire #makerfairerome #roma @ Maker Faire Europe http://instagram.com/p/fFNzpJpEo6/ ,10/5/2013,PaoloStylops
303,Rockin it at the Somerville Mini Maker Faire! #Formlabs #3DPrinting #MakerFaire #Science http://instagram.com/p/fGWyD2lZ1T/ ,10/5/2013,formlabs
304,We propose a new name for #MakerFaire addicts: #Makerazzi.,10/6/2013,The_Kitchen_CC
305,Arduino collaborates with Intel to create the Galileo -http://gkby.it/18GHWyQ  #arduino #intel #makerfaire pic.twitter.com/1i7GxjghhT,10/6/2013,makerflux
306,"Directly from the @MakerFaire_Rome, the @makerfaire team has visited our office. We're really honoured! #3dprintingpic.twitter.com/l23jWADiM6",10/7/2013,desallcom
307,#Maker mentality: @modrobotics @RoominateToy and @makerfaire: http://unison.net/etsy-meets-techy-unison-takes-maker-faire …,10/7/2013,thejjacobson
308,Some #MakerFaire recaps from #Rome http://ow.ly/pALjb  - they should merge with @Supercomputing - #innovation overload awesomeness!,10/7/2013,reyesjennr
309,Big Numbers and Big News from Rome http://bit.ly/19hpOL4  via @3dprintindustry @MakerFaire @dalepd #3dprinting #3Dprinter,10/9/2013,3dprintindustry
310,Help us imagine & build the future of robots! Join the 21st Century Robot project http://makezine.com/robot-hacks/  @make @makerfaire @21CRobot,11/1/2013,BDJFuturist
311,"@Schmovie #tabletop #game #inventor, @bryan_creative, is interviewed in @allhailskippy's awesome #makerfaire recap! http://www.geekandsundry.com/view/giveaway-maker-faire-new-york-with-paul-mason# …!",11/12/2013,GalacticSneeze
312,Call for makers  for @makerfaire_uk has opened https://www.surveymonkey.com/s/SubmitYourProjectMakerFaireUK2014 …,11/13/2013,DublinMaker
313,"Submitting a proposal for the @makerfaire_uk with Nerf Guns, Arduino, Javascript, Raspberry Pis, cardboard and clips.#ShootTheMonkeys",11/13/2013,ipedrazas
314,Watching... castAR MakerFaire 2013 - Final Hours of Kickstarter: http://youtu.be/OyNbBNF0yB0  #castAR can it reach the 900K #4 stretch goal!?,11/13/2013,Koshdukai
315,Sign up for @makerfaire_uk. Help the young at @Ambition_Lab. Join the list at @thepixelpalace. It’s the Betanuggets http://www.betarocket.co.uk/2013/11/15/betanuggets-makers-assemble/ …,11/15/2013,Betarocket
316,If you want to earn yourself some Maker points from @makerfaire_uk then get your 2014 applications in early (We just received 10 pts.),11/15/2013,oomlout
317,The Raspberry Pi 3d scanner (39x) at Makerfaire Groningen @RaspberryPi #piday #raspberrypihttp://adafru.it/b85316 ,11/15/2013,adafruit
318,GDG booth at #MakerFaire in Miami . Workshop on game programming at 11am. pic.twitter.com/xJ0Xl0S2Pk,11/16/2013,GameDevGuild
319,"More on Richard Garsthagen's excellent Pi-3D scanner, seen at the Groningen MakerFaire: http://ow.ly/qTp9d  Now on the blog!",11/16/2013,Raspberry_Pi
320,#Whatthefoxsay at @makerfairemiami #MakerFaire #throughglass with Pat Starace's StarBots - http://imgur.com/Sb9zCm0  -http://kck.st/18I0wrf ,11/16/2013,RaisingGeeks
321,3d printing was big at today's Miami Mini Maker Faire for startups and inventors. @makerfairemiami #makerfaire pic.twitter.com/IWVznv6aIy,11/16/2013,SFlaBizBrinkman
322,My favorite thing at the @makerfairemiami: this Emergency Response Bot. #MakerFaire pic.twitter.com/QdYLZ3AUCd,11/16/2013,xoiramali
323,If you havent already you should head over to the #makerfaire @thelabmiami the work is beautiful and inspiring congrats @makerfairemiami,11/16/2013,jenorta
324,RT @SFlaBizBrinkman: 3d printing was big at today's Miami Mini Maker Faire. @makerfairemiami #makerfaire http://buff.ly/HSzxzi ,11/16/2013,steveluis
325,"Robots, 3D printing, virtual reality, soldering, artisan foods, arduino projects, bookmaking #makerfaire @knightfdnpic.twitter.com/ATbE6vHRlR",11/16/2013,thelabmiami
326,PS3 vs Super Mario #MakerFaire #Tokyo #Nintendo #Retrogaming #chipTune #Otaku #Miraikan http://instagram.com/p/g0VMdkhdaF/ ,11/17/2013,FrankieBit
327,Weekend higlight: the #MakerFaire @thelabmiami. The kids loved building robots and getting showered with liquid nitrogen #nerdsinthemaking,11/17/2013,SLissMia
328,"@Int3rested1 @SophiKravitz @pdp7 Yes, #makerfaire Shenzhen is in March:-) Welcome to join us here in Shenzhen!",11/17/2013,seeedstudio
329,Nice LumaQuilt mention by @ndahlberg @MiamiHerald. @2urn great seeing you & your cool LumaQuilt at #makerfaire!,11/17/2013,LienT
330,@LandfillHarmoni @Curutchet_Pablo @MattRichardson @moleculesynth this wkend @MakerFaireStgo in Chile! http://ow.ly/qXguU  #MakerFaire,11/18/2013,sannmer
331,#EdMakerFaire is back for 2014! Call out for DIY Makers here:  http://makerfaireedinburgh.com/  @makerfaire @EdSciFest,11/18/2013,thisismakeworks
332,We were awarded an Editor's Choice blue ribbon award at World @makerfaire in NYC! pic.twitter.com/4CO23MGmAF,11/19/2013,DIYGirls
333,Applications for the 2014 @makerfaire_uk  at Life are now open! Visit our opportunities page to find out more http://www.engage-ne.org.uk/opportunities ,11/19/2013,EngageNCL
334,"Chris Roe @CaSTEMLearning CEO is proud the Maker Movement is strong in California, home of @Makemagazine @makerfaire #MakerSTEM",11/20/2013,MakerEdOrg
335,@josehuitron @BrianHJaffe DosPueblosEngineeringAcademy MakerFaire is Friday 5-8:30phttp://bit.ly/HJOtQ6 ,11/20/2013,SBMakerSpace
336,It's official.my grandparents just booked a RV spot for @makerfaire Bay Area! It will be there first @makerfaire - I think they are excited!,11/22/2013,Joey_Hudy
337,A statue of a Muse becomes a rocket ship at Santiago Mini #MakerFaire http://flic.kr/u/YQtkj/aHsjMTjRD1 …,11/22/2013,MattRichardson
338,Miami’s 1st mini #makerfaire was a colorful community collision http://kng.ht/I8LP7y  c @thelabmiami @makerfairemiami @MIA_Made,11/22/2013,knightfdn
339,At the Derby #MakerFaire pic.twitter.com/H4f1XzAjsT,11/23/2013,WeDontDoRetro
340,Jorge Crowe rocking santiago mini makerfaire http://instagram.com/p/hGj-94QuWi/ ,11/24/2013,tiburcio
341,Painless Streaming Plots with #Bokeh http://bit.ly/18T2KRL  #python #data #makerfaire #xbee #realtime,11/24/2013,pycoders
342,"Creativity, tech & innovation overflowed at @thelabmiami during #Miami’s Mini Maker Faire http://kng.ht/I8LP7y  #makerspace @makerfaire",11/24/2013,knightfdn
343,#mft# Seeed booth @makerfaire Tokyo pic.twitter.com/oZ5fYG9wYU,11/3/2013,seeedstudio
344,"Young kids having fun on #mft2013. Nowadays, @makerfaire has become a wonderland for kids:-) pic.twitter.com/4CGdytgkis",11/4/2013,seeedstudio
345,Missed @MakerFaire_TO? Check out the highlights via this @tvo video: https://www.youtube.com/watch?v=KlmqAAc3VAA&feature=youtu.be …,11/4/2013,makerkids
346,Our #DIY geeks will love Paul's bonus vlog about #MakerFaire - click the link to check it out and win sweet prizes: http://ow.ly/qyLUW ,11/6/2013,GeekandSundry
347,There's still time to score an awesome tabletop game! Check out @allhailskippy at #MakerFaire to enter: http://ow.ly/qAZNo ,11/7/2013,GeekandSundry
348,@NASA's Chief Technologist waxed poetic on the value of citizen scientists + inventors at @makerfaire this year: http://bit.ly/1gpNILg ,12/11/2013,NASAPrize
349,10 Incredible Things The @MakerFaire Culture Has Brought To The World:http://bit.ly/1bxs1Fp  #creativity,12/11/2013,WeAreIntel
350,"At @MakerFaire NY I took part in a panel ""The Board Room Hour"" talking on microcontroller boards, http://fora.tv/2013/09/22/the_board_room_hour …. Video now online!",12/11/2013,aallan
351,A Machine and a #MakerFaire.  Wonderful!  MT @MakerFaireOslo http://youtu.be/lkRcHzS5f5A  #MakersAreEverywhere,12/13/2013,makerfaire
352,Got SUPER EXCITING .@MakerFaire_TO news today. Can't share yet. Would love to though. Soon. Soon! :))),12/17/2013,communicable
353,@makerfaire_uk @cheerlights @DoESLiverpool There you go.  With a bonus photo of @DefProc :-)pic.twitter.com/KOrPUErhK8,12/20/2013,amcewen
354,Why (and how) the Maker Movement could transform schooling: http://ow.ly/rWxhP  via @mindshiftqed @dalepd #open #edchat #makerfaire,12/20/2013,DavidPriceOBE
355,A little girl at #MakerFaire in NYC made this Rudolph with a red LED nose at our booth pic.twitter.com/iU6vam0Xl9,12/23/2013,DIYGirls
356,"My top 5 events of 2013, #NYC style! -> http://bit.ly/1cNDNbH  @vendyawards @makerfaire @northsidefest @TribecaFilmFest @GovBallNYC",12/23/2013,EventbriteNYC
357,"Have a wonderful holiday full of making, baking and family/friend sharing.",12/24/2013,makerfaire
358,RT @make: 12 Maker Pro Trends That Expanded the Maker Movement in 2013: http://wp.me/p22K2I-1w9h ,12/24/2013,makerfaire
359,"@sylviebarak If I see 1 more Yoda head at a MakerFaire ... Seriously, though, @AndreasMCUguy was great to chat w. Another #smartie at @Atmel",12/3/2013,Deffree
360,Finally! The Electric Giraffe has a Hometown #MakerFaire — @SDMiniMakerFair this weekend — http://bit.ly/IOctTu  #SanDiego,12/4/2013,make
361,"""Look the rise of @makerfaire. [The Maker Movement] is something that every company needs to be aware of because it is HUGE"" #AU2013",12/5/2013,adskFusion360
362,Flashback to @makerfaire with this sweet video from our friends at @scrapkins. http://ow.ly/rrioU ,12/5/2013,nysci
363,"The 1st @HarleySchool Micro @makerfaire is a success! Students share their work, hands-on show & tell style! #makeredpic.twitter.com/J9SR06cRLF",12/6/2013,HarleyEdTech
364,I made a @makerfaire robot on a @deltamaker #robotsconfpic.twitter.com/YyVrE2QxdV,12/7/2013,digitalman2112
365,3D Robotics team at @makerfaire San Diego. Stop by to look at some cool drones! pic.twitter.com/OpnYIu2ovX,12/7/2013,3DRobotics
366,#SanDiego #makers - still time to attend San Diego's first Mini Maker Faire today. #makerfaire pic.twitter.com/dLEAr5YPxE,12/7/2013,make
367,Kids playing at Rockenbok toys exhibit at San Diego mini Maker Faire.  #Makerfaire https://vine.co/v/hQ7uZtVrLVz ,12/7/2013,dalepd
368,"Scott Swaaley, an engineering teacher at High Tech High, and students talking about the MAKE Shift Poetry exhibit.  #sdmmf #makerfaire",12/7/2013,dalepd
369,A @makerfaire presentation from @amptMN. Children as makers. Makers as children. http://makezine.com/2013/12/09/let-the-children-make/ …,12/9/2013,ignoblegnome
370,"If you missed my Advanced Materials talk at this years @makerfaire, you can now catch it online! http://makezine.com/2013/12/09/advanced-materials-for-3d-printing/ …",12/9/2013,MattStultz
