,Tweets,Time,Username
193,Checking the power of twitter! Lost my sunglasses. In a hard black case they are prescription and special for Antarctica. #makerfaire Pls RT,9/30/2012,bjmclaughlin
194,RT @MakerShed New #Raspberry Pi Starter Kits Still Available in the #MakerShed at #MakerFaire NY! pic.twitter.com/zPrdMJys,9/30/2012,make
195,Maker Mornings are fueled by @RadioShack. #makerfaire   @ World Maker Faire http://instagr.am/p/QMs2IhP0bD/ ,9/30/2012,RadioShack
196,MakerFaire NYC kicks off on Sept 29-30th at the Hall of Science in Queens. 500+ Maker Exhibits - Get your ticket here!! http://bit.ly/MUW2Wg ,9/4/2012,core77
197,The ultimate in makerfaire product for chemistry.  I will have one.  http://tinyurl.com/9hcaj6x ,9/8/2012,stardiverr
198,"20 #MakerFaire talks, visualized: Our Editor's Choice Award-winning work fr this past wknd: http://smu.gs/QSW8KG  @MakerFaire",10/1/2012,ImageThink
199,"When I saw the USB Typewriter @makerfaire I immediately thought of @MaryRobinette, of course. http://ow.ly/e8ocR  psst, DIY kits available",10/1/2012,tinytempest
200,Yes! We love this Gangnam Dancing Robots video shot @MakerFaire by @onetonnoodle. http://goo.gl/jr72o ,10/1/2012,GoogleLocalNYC
201,"from Katy Perry the flame-throwing unicorn to fish playing a synthesizer, my look at #MakerFaire http://n.pr/PFz81G ",10/1/2012,stan_alcorn
202,Come get some fresh prints by us at the #MakerFaire this Sunday 10/14.  Get your discount ticket here http://www.ebmakerfaire.com  with code HOMEY,10/10/2012,homeygrown
203,"""This 'Mousetrap' can crush a car -- and teach physics"" http://www.cnn.com/2012/10/10/us/ideas-lifesize-mousetrap/index.html … via @rcuza #makerfaire #scichat",10/10/2012,KarenBlumberg
204,"Are you a Maker, Designer or Inventor? Apply as Maker for Maker Faire Africa in Lagos. http://goo.gl/2wYpN   #MFA12 #Makerfaire #Lagos",10/12/2012,MacJordaN
205,"RT @dgelman: RT @Sifteo: After @MakerFaire, we're reminded of ""Tinkerers Unite! How #Parents Enable Kids' #Creativity"" http://on.wsj.com/LdEOfz ",10/12/2012,RosenfeldMedia
206,"'Scuse me, there are antlers on your car. Somerville's Mini @make #MakerFaire pic.twitter.com/BZ5v8OWA",10/13/2012,thehum
207,We have a roundup of our favorite projects from the inaugural Portland Mini Maker Faire @OMSI @MakerFaire:  http://bit.ly/WpQEvI ,10/15/2012,core77
208,I have Small sized shirts from the Make a @PICAXE Robot workshops at #MakerFaire to give away to 2 random re-tweeters. pic.twitter.com/zQhGlD6Y,10/19/2012,ignoblegnome
209,I also an XL sized shirt from the Make a @PICAXE Robot workshops at #MakerFaire to give away to 1 random re-tweeter. pic.twitter.com/zQhGlD6Y,10/19/2012,ignoblegnome
210,"Our NY team visited @makerfaire this weekend and is preparing an insightful coverage. Meanwhile, take a look here http://wgsn-hbl.blogspot.co.uk/2012/10/live-from-maker-faire-new-york.html …",10/2/2012,wgsnlifestyle
211,"The 3D Printers of #MakerFaire & Beyond: @makerbot, @formlabs, bulldozers, copyright, and guns: http://mrqe.co/PsaZdO ",10/2/2012,alecperkins
212,Dale Dougherty @dalepd of @MAKE magazine and @makerfaire is giving at talk at @ASUCTI Tuesday afternoon at 4pm:  http://j.mp/dalemakeoct23 ,10/22/2012,MakingEngineers
213,"If you saw my #3dprinting on paper at @MakerFaire NYC and were curious, here's my @instructables showing how: http://www.instructables.com/id/3D-Printing-PLA-on-Tissue-Paper/ …",10/22/2012,clothbot
214,"#hackffm to the rescue! RT: @abrowdi: alle maker, schon gesehen? http://www.watterott.net/makerfaire  #makerfaire #deutschland",10/24/2012,untergeekDE
215,Looks great! #science# art RT @ASKlabsAlberta: PINTEREST CONTEST - DEADLINE NOV 5th! http://lnkd.in/CKKvgn  @museumofscience @makerfaire,10/25/2012,exploratorium
216,The @wornettes visited @bust_magazine at the @makerfaire! Read (and watch) @max_mosher_ and @casieleeanne here: http://www.wornjournal.com/blog/spectacular-craftacular/ …,10/26/2012,serahmarie
217,British news paper Guardian interviews Ultimaker and others at makerfaire 2012 http://www.guardian.co.uk/technology/video/2012/oct/05/3d-printer-startups-makerfaire-video …,10/27/2012,Ultimaker
218,"Co-founder of Arduino, David Cuartielles at @makerfaire  @dcuartiellespic.twitter.com/PTur8OiE",10/28/2012,Dr_rami
219,Very cool-->30+ Amazing Contraptions From #MakerFaire NYC http://on.mash.to/PPTs0z  #make #diy,10/3/2012,edutopia
220,@PartFusion being interviewed by @hackaday #Makerfaire #arduino http://www.youtube.com/watch?v=mYpayRVB8YM&feature=g-all-u …,10/3/2012,Jeffrey_Roe
221,Is #autism a different operating system? #makerfaire http://www.autismspeaks.org/blog/2012/10/03/autism-different-operating-system …,10/4/2012,msirkin
222,"Have you seen Katy Perry, the glitter sneezing unicorn? http://to.pbs.org/REDlVY  #MakerFaire",10/4/2012,NewsHour
223,Nerdy Derby as Inspirational Pedagogy: http://bit.ly/PcJP02  #MakerFaire #ITP,10/4/2012,MattRichardson
224,"Photos: From 3D-printed Kanye glasses to Metrocard-suited robots, we saw it all @MakerFaire with our @TWCable_NYC crew http://on.fb.me/O8tb0a ",10/4/2012,ConnectMinds
225,"We had a great time at the @MakerFaire! Lots of great #DIY projects. Yes, that’s a toothpick Eiffel Tower>> http://ow.ly/i/ZAh0  #MakerFaire",10/4/2012,DIYNetwork
226,My ten times scale #Arduino Starter Kit for #MakerFaire has been posted on #hackaday. http://bit.ly/VAPFIx ,10/5/2012,PartFusion
227,Great post on @AaronJHorowitz and @DiabetesBear at @MakerFaire: http://www.gamification.co/2012/10/03/maker-faire-2012-highlights-jerry-the-bear/ … [cc @Betaspring],10/5/2012,bjepson
228,Our booth at MakerFaire is a go. Come stop by and see us near the corner of CULC! pic.twitter.com/pFeKajYw,10/6/2012,gatechid
229,"A celebration of the love of science, invention and building things. http://to.pbs.org/SAxiCJ  #MakerFaire",10/7/2012,NewsHour
230,"RT @newshour A celebration of the love of science, invention and building things. http://to.pbs.org/SAxiCJ   #MakerFaire",10/7/2012,novapbs
231,"2012 East Bay Mini Maker Faire, A Festival Celebrating DIY Spirit http://ow.ly/elMrW  - @makerfaire",10/9/2012,LaughingSquid
232,"Check out this awesome video of ""smart materials"" by Catarina Mota #emergingtech #makerfaire #mcn2012 http://fora.tv/2012/05/20/Catarina_Mota_Smart_Materials_for_DIY_Projects …",11/10/2012,jackomo
233,How can museums continue working with emerging tech communities ala @makerfaire? Reach out to maker networks ala dorkbot. #mcn2012,11/10/2012,jackomo
234,Join @NYCEDC at the NY Hardware Startup Meetup tonight to learn more about NY's Next Top #Makers Challenge! http://cpo.st/W3I3Mf  @makerfaire,11/12/2012,devpost
235,Calling all Makers! TSB launches £7m competition in 3D printing http://bit.ly/W0YDB4  @make @makerfaire #3Dprinting,11/13/2012,KTNUK_ICT
236,We went to @MakerFaire. Watch us navigate the awesome creativity. http://ow.ly/fruFP  #innovation,11/20/2012,ScratchSays
237,"Anyone from Ireland applying for @makerfaire_uk , great way to get ready for our faire",11/20/2012,DublinMaker
238,VFS Digital Design SLAM winners: pitching to Emily Smith of Van Mini Maker Faire http://bit.ly/Wm40Gy  @makerfaire_van  @emilysmith2000 @make,11/22/2012,vfsDesign
239,16-year-old Sierra Leonian kid’s phenomenal inventions amaze #MIT experts  http://www.humanipo.com/blog/2533/16-year-old-Sierra-Leonian-kids-phenomenal-inventions-amaze-MIT-experts … @crowdrise @makerfaire @MITnews,11/25/2012,HumanIPO
240,Are you a maker? The call for makers is now open for @makerfaire_uk get applying quick! http://www.makerfaireuk.com/ ,11/26/2012,Culture_Code
241,Beautiful flyer and website of Makerfaire Africa 2012 http://makerfaireafrica.com/ ,11/27/2012,Hugobiwan
242,"I met Andrew Gatt at MakerFaire and fell in love with his Paper Roller Coasters. Later today, we'll be building... http://fb.me/1NT8mPxXk ",11/29/2012,KaleidoscopeSci
243,first Hackidemia newsletter http://eepurl.com/rSU5H   inc MakerFaire Nigeria ht @Stefania_druga,11/30/2012,danmcquillan
244,Check out the special @sparkfun @makerfaire edition of 'According to Pete' and check for an appearance by yours truly! http://www.sparkfun.com/news/998 ,11/5/2012,JessicaUelmen
245,Super excited to have @makerfaire_van at #GotCraft on Dec 8+9 at the Croatian Cultural Centre and they will be bringing their 3D printers!,11/7/2012,LFieldsShoppe
246,Now resident at the CcHub permanently RT @udezekene: The Replicator #MakerBot: A 3D printer #cchub #MakerFaire  @ CcHub http://bit.ly/RFHolF ,11/7/2012,Cc_HUB
247,"The Call for Makers is now open for Makerfaire UK, Newcastle, April 27 & 28, 2013 http://www.makerfaireuk.com/   #MFUK",11/8/2012,SuzAxtell
248,"great news! @makerfaire_uk in Newcastle is back in 2013! Dates announced April 27-28. Congrats guys, delighted you're back.",11/8/2012,sugru
249,Looks like the rumours are true: @makerfaire_uk IS HAPPENING. 27/28 April 2013 http://www.makerfaireuk.com/  #mfuk,11/8/2012,sc_r
250,"Makerfaire UK, Newcastle, April 27 & 28, 2013. The Call for Makers is now open. http://fb.me/VmHB7o9f  (via @glittrgirl)",11/8/2012,sboneham
251,"Very cool: Four African girls create a pee-powered generator,   http://thenextweb.com/shareables/2012/11/07/forget-apps-and-other-useless-startups-these-four-african-girls-have-created-a-pee-powered-generator/ …  #MakerFaire",11/9/2012,RickM
252,Nerdy Derby Injects High-Tech DIY Fun Into Toy Car Racing at #MakerFaire NY http://oreil.ly/SLQ5KD  via @wired @make,12/10/2012,OReillyMedia
253,Woo! The Transfer is Complete. @FITC have taken over @MakerFaire_TO and need *your* help. More info here: http://www.minimakerfairetoronto.ca ,12/11/2012,treehousegroup
254,Yay #creating!! “@humanplusdesign: @treehousegroup @FITC @MakerFaire_TO This is great news! cc @devto @GirlGeeksTO @HackernestTO”,12/12/2012,HackerNest
255,"The Maker Manifesto http://wp.me/p3XN3-2Jl  via @Jeremy_Williams ""1. We will wait for no one!"" Tnx JW #Makerfaire also see http://goo.gl/VK54w ",12/12/2012,dsengeh
256,Here's a little look back at the Champlain Mini Maker Faire we put together for VCAM. http://vimeo.com/53230815  #btv #makerfaire #802,12/13/2012,billsimmon
257,Edinburgh Mini Makerfaire have just opened their call for makers http://makerfaireedinburgh.com/2012/12/11/call-for-makers/ … @EdSciFest,12/17/2012,DublinMaker
258,We need to work on our patent system so as to encourage knowledge sharing and collaboration & protect innovators in ghana #makerfaire,12/17/2012,ragyare
259,.@makerfaire_uk have a call for makers live - deadline 20th Jan http://www.makerfaireuk.com/call-for-makers/ … #futr,12/18/2012,FuturEverything
260,"Two days celebrating the maker movement at Santiago Mini MakerFaire
https://vimeo.com/55881572 https://vimeo.com/55749953 ",12/18/2012,tiburcio
261,Q Source Maker & Hacker Daily is out! http://paper.li/q_source/1326730697 … ▸ Top stories today via @makerfaire @clothbot @XBeeWireless,12/21/2012,q_source
262,"Breakout sessions on #MOOCs, #wikimediaGH, #business, social media in #politics, #makerfaire, creative writing. #bcaccra",12/22/2012,Qaphui
263,NYC Plans Global 'Maker' Domination With Invention Contest #MakerFaire #MAKE | Wired Design | http://Wired.com  http://bit.ly/VjzdbQ ,12/22/2012,timoreilly
264,Tim O’Reilly’s Key to Creating the Next Big Thing #MakerFaire #MAKE | Wired Business | http://Wired.com ...,12/22/2012,makerfaire
265,Happy Holiday from the Maker Faire team!!,12/24/2012,makerfaire
266,Ten Tips for New Raspberry Pi Owners: http://wp.me/p22K2I-15kS  via @make,12/25/2012,makerfaire
267,I can't wait for @HouMakerFaire! It's on Jan. 19th! Are you going? #makerfaire #houston,12/28/2012,fetosoap
268,Houston Hosts its first Mini #MakerFaire. I can't wait! Will you be there? http://ow.ly/gq0fk ,12/30/2012,fetosoap
269,Great to hear a @makerfaire shout out at #cityagekc. We always look forward to the #KC Maker Faire! #tech #stem,12/4/2012,BurnsMcDonnell
270,Congrats to the crew at @make_jp Maker Faire Tokyo looked fab #mft2012 http://www.makerfaireuk.com/maker-faire-tokyo/ … Inspiration for #MFUK,12/4/2012,makerfaire_uk
271,@termie @chrisheuer Maybe this is the way of the future: every hotel visit becomes a tiny personal @MakerFaire.,12/4/2012,RobCottingham
272,Marshmallow launcher is triggered by a webcam that detects your smile @makerfaire_uk in Tokyo pictures. Amazing. http://www.makerfaireuk.com/maker-faire-tokyo/ …,12/4/2012,Culture_Code
273,RT @makerfaire: Japanese innovation was alive and well at Maker Faire | The Japan Times Online...   http://ow.ly/fRjTm   #MFT2012,12/5/2012,make
274,"Shadow Puppets: The power of nonverbal communication in robotics, featuring frog's @jaredrawk at #MakerFaire http://bit.ly/YSiDHf ",12/6/2012,frogdesign
275,"New Blog post: Maker Parent Stories, Part Two: Maker Faire and Meeting Makers http://bit.ly/VpWjhf  @makerfaire",12/6/2012,MakerEdOrg
