,Tweets,Time,Username
201,Tomorrow's @MarthaStewart's show on Hallmark Channel is all about @MakerFaire. Go set your DVR!  http://cot.ag/bM5a0I #MakerFaire,10/19/2010,coquette
202,"Ten Incredible Inventions at Maker Faire @nysci, http://bit.ly/c1M2WO #makerfaire",10/2/2010,nysci
203,East Bay Mini Maker Faire is #thisweekend. http://blockwild.com/index.php?showSinglePost=5754 … via @blockwild local map link @makerfaire #family #kids #event @oaklandlocal,10/22/2010,BlockWild
204,Girl Geeks wanted for nation’s biggest gathering of Makers! Reg by 26 Nov @makerfaire_uk Newcastle Mar11 www.makerfaireuk.com @scienceatlife,10/26/2010,girl_geeks
205,RT @GIRL_GEEKS: Girl Geeks wanted for nation’s biggest gathering of Makers! @makerfaire_uk Newcastle Mar11 www.makerfaireuk.com,10/26/2010,mcrgirlgeeks
206,RT @GIRL_GEEKS: Girl Geeks wanted for biggest gathering of Makers!  @makerfaire_uk Newcastle Mar11 http://bit.ly/aiaoY6  @girlgeeks,10/27/2010,AndyCobley
207,"RT @emeka_okafor: ""Why We need more Maker Faires in Africa"" http://bit.ly/ciBVSp  #mfa10 #diy #makerfaire @makerfairafrica",10/3/2010,digitalafrican
208,RT @latina_sweetie: New blog post:. Lessons from Maker Faire: Ideas for Upcycling http://ow.ly/2Nqdc (@Makerfaire @Terracycle @RePlayGround),10/4/2010,TerraCycle
209,So much for being the first MakerFaire in Canada.  Ottawa doesn't even have a hackspace. http://is.gd/fMjAB,10/5/2010,infil00p
210,"Congrats Matt + Albert. RT @madparker Lumarca named #RedBull ""Create the Future"" winner at @MakerFaire: http://win.gs/9vYzrV",10/6/2010,redbull
211,"Keepon a ""Favorite Robot"" at MakerFaire NYC! @makerbot http://www.thingiverse.com/thing:4275",10/6/2010,beat_bots
212,Today I learned how to make an animated gif of my flashing Learn to Solder pin from #makerfaire. Double win!,10/7/2010,KathyCeceri
213,great talk by tom kalil on makerfaire and education. Wonderful to see the White House pick up on this. http://tinyurl.com/2dvl464,10/9/2010,jseelybrown
214,"Craftrs/makrs/artisans-want 2 access museum collections 4 inspiration, ref? http://bit.ly/cOxLxH @etsy @makerfaire  @costumesociety @adotnon",11/10/2010,futureofmuseums
215,Are there any good tradeshows (or equivalent) for BOP products?  All I can come up with is MakerFaire Africa...,11/11/2010,heatherfleming
216,RT @makerfaire_uk: OMG - Only 10 days left to get your proposals in for http://makerfaireukhttp://makerfaireuk.com/d,11/16/2010,make
217,RT @makerfaire_uk: OMG - Only 10 days left to get your proposals in for http://makerfaireukhttp://makerfaireuk.com/d,11/17/2010,HowWhyDIY
218,RT @Sonodrome: @scienceatlife @geehowquaint @makerfaire_uk It's gonna be another great Maker Faire in 2011 - we're really excited! =],11/17/2010,scienceatlife
219,"This guy needs #MakerFaire.  #MakerFaire needs this guy (you listenin', @garethb2?) http://jamius.com/",11/25/2010,solarbotics
220,"""When I think about innovation today, I tihnk about @Makerfaire""-@TimOReilly. Makers having fun: http://makerfaire.com #CS20",11/4/2010,digiphile
221,"Mark your calendars, Ottawa mini-makerfaire is happening this weekend! Come see the @kwartzlab booth to see awesome projects + get swag!",11/4/2010,mackiea
222,The @HackLabTO #MakerBot churning out @prusajr variant #RepRap Mendel parts at #Ottawa Mini #MakerFaire: http://flic.kr/p/8RFtoZ,11/8/2010,clothbot
223,Look! It's me at makerfaire with the @hacklabto flag I made: http://www.flickr.com/photos/matthewlange/5156718491/in/set-72157625212268655/,11/9/2010,ch402
224,"for updates on maker faire in vancouver, 2011, follow @makerfaire_van",12/19/2010,emilysmith2000
225,"""Dear Maker, We are delighted to confirm that we’ve accepted your proposal for Maker Faire 2011"" Woo!  HAC:Manchester at #makerfaire!",12/22/2010,hacmanchester
226,Yay! We *will* be going to the Ball^H^H^H^H Faire – #scicast accepted to @makerfaire_uk.  See you in Newcastle in March!,12/22/2010,scicast
227,"@OReillyMedia and @make rock my world, makezine, makerfaire and DYIers thank goodness and thank you for all you do!",12/22/2010,rubythewiz
228,"Watching the ripple of @makerfaire_uk announcements around twitter, and now adding to them: @Bubblino & the rest of #RoT29 will be there too",12/22/2010,amcewen
229,RT @emeka_okafor: Lets Kickstart the Labswith Innovation Centres http://bit.ly/fnEBh2  #barcamp #MakerFaire #hackerspace #startup #africa,12/24/2010,HeatherLaGarde
230,"Keith Cowing talks famous NASA hacks at Maker Faire: 

Keith Cowing's Maker Faire talk made FORA.tv's Top Ten Vi... http://bit.ly/dZqeKT",12/26/2010,makerfaire
231,"Inspired by @frauenfelder describing the ""broad-spectrum enthusiasts,"" aka Intensely curious generalists, who love @make & @makerfaire.",12/9/2010,sarawinge
